"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x85098360","x1085654987273691136",2019-01-16 21:48:14,"HighSocietyMaga","Have a great night, with this wonderful view
Shangri-Las Villingili Resort &amp; Spa, Maldives
Follow us @HighSocietyMaga
#luxury #bestvacations #travel #resorts #hotel #lifestyle #hotels… https://t.co/TwPChx7X7a","Instagram",212,,,,FALSE,FALSE,0,0,"luxury bestvacations travel resorts hotel lifestyle hotels",,"instagram.com/p/Bstgk1MHaU_/…","https://t.co/TwPChx7X7a","https://www.instagram.com/p/Bstgk1MHaU_/?utm_source=ig_twitter_share&igshid=9m1o2c4kxfvi",,,,,,,,,"x85098360","HighSocietyMaga","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1085654987273691136","HighSociety Magazine","Brasil - São Paulo - SP","Since 2008, generating Opportunities with Relationship, Experiences and Loyalty among Luxury Markets, Premium Products and Services and the Target Public.","http://t.co/HnrY9JHyQE",FALSE,184,23,127,2058,2115,2009-10-25 15:11:10,FALSE,"http://t.co/HnrY9JHyQE","http://www.highsocietymagazine.com.br","en","https://pbs.twimg.com/profile_banners/85098360/1527003047","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/996922432391995393/Y08J3SJS_normal.jpg"
"x1049036941511938048","x1078450047644135424",2018-12-28 00:38:22,"NPC_BOBBYJONES","@SkyZodiark @BoberFett @Styx666Official Cuba has the lowest infant mortality rate ever since 2018. It's even lower than the US. The only people who flee Cuba are the ""used to haves"". Brazil can have all the parasitical criminals.","Twitter Web Client",189,"x1075537204213149696","x988451249556197376","SkyZodiark",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x988451249556197376 x743148891315412992 x807812802761158656","SkyZodiark BoberFett Styx666Official","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1078450047644135424","NPC - MAGA - JONES 🇺🇸","","Supports the troops, loves the USA, Conservative, White, Christian. If you don't like that then go move to Venezuela.",,FALSE,29,2,0,47,0,2018-10-07 20:41:11,FALSE,,,"en","https://pbs.twimg.com/profile_banners/1049036941511938048/1540474135",,"http://pbs.twimg.com/profile_images/1055450871042138115/cpK2emxp_normal.jpg"
"x3001625751","x1085702173453824000",2019-01-17 00:55:44,"rinohunting","Goodbye Gillette. Hello Schick #GilletteAd https://t.co/AfcFE5efNq","Twitter for Android",79,,,,FALSE,TRUE,0,850,"GilletteAd",,,,,"http://pbs.twimg.com/media/Dw-S2JaXcAAVLRP.jpg","https://t.co/AfcFE5efNq","https://twitter.com/warroom/status/1085247500066480129/photo/1","photo","http://pbs.twimg.com/media/Dw-S2JaXcAAVLRP.jpg","https://t.co/AfcFE5efNq","https://twitter.com/warroom/status/1085247500066480129/photo/1",,"x18943497","warroom","en",,,,,,,,,,,,,,,,"x1085247500066480129","Goodbye Gillette. Hello Schick #GilletteAd https://t.co/AfcFE5efNq",2019-01-15 18:49:01,"Twitter for iPhone",3662,850,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1085702173453824000","Jackhole Tainted MAGA Phone","Wisconsin ","Most of the GOP is to my left.   Conservatism is the only answer to our nation's problems.  Husband, father, patriot.",,FALSE,357,605,9,2323,952,2015-01-27 16:58:06,FALSE,,,"en","https://pbs.twimg.com/profile_banners/3001625751/1422568157","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1038845608864501760/xxxqqJIE_normal.jpg"
"x32432906","x1085498172393304064",2019-01-16 11:25:06,"BethTransueIFBB","@McAllisterDen 🤣🤣🤣🤣","Twitter for iPhone",4,"x1084982707376062465","x498459134","McAllisterDen",FALSE,FALSE,1,0,,,,,,,,,,,,,,"x498459134","McAllisterDen","und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1085498172393304064","Beth Transue IFBBPro","Orlando, FL","IFBB Bikini Pro & #1 Neal Boortz fan. Follow me on Instagram @bethtransue_ifbb_pro #MAGA",,FALSE,619,34,11,975,604,2009-04-17 14:50:21,FALSE,,,"en","https://pbs.twimg.com/profile_banners/32432906/1356918340","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/874969018679128064/7eu_Qx7C_normal.jpg"
"x946242527056801793","x978127974460469248",2018-03-26 04:34:16,"joanofmaga","RT if you don’t give a damn about the Stormy Daniels story.","Twitter for Android",74,,,,FALSE,TRUE,0,20419,,,,,,,,,,,,,,"x129235890","Lrihendry","en",,,,,,,,,,,,,,,,"x978096394379649024","RT if you don’t give a damn about the Stormy Daniels story.",2018-03-26 02:28:47,"Twitter for iPhone",17357,20419,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/978127974460469248","Joan Of MAGA","Behind Enemy Lines","Red girl in a blue state, tired of being pushed around.",,FALSE,712,875,3,764,700,2017-12-28 04:52:53,FALSE,,,"en","https://pbs.twimg.com/profile_banners/946242527056801793/1514468012",,"http://pbs.twimg.com/profile_images/957071543741353984/nm1ncF_4_normal.jpg"
"x50404986","x1084474442590367745",2019-01-13 15:37:10,"CincyKravMaga","SNOW WON'T STOP US! 
(this time)

Classes are open today at 1pm.","Facebook",64,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1084474442590367745","Cincinnati Krav Maga","Cincinnati, Ohio","We train Krav Maga Maleh; a very practical and effective form of self defense. Founded in Israel by former Israeli Military.","http://t.co/hnTixafyeo",FALSE,486,263,9,2241,53,2009-06-24 19:22:06,FALSE,"http://t.co/hnTixafyeo","http://www.CincinnatiKravMaga.com","en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/642755112201506816/ar6PRKWv_normal.jpg"
"x41487586","x1084879812982947842",2019-01-14 18:27:58,"clinton_b_adams","@AOC Shouldn’t potential teachers know the payscale of their profession before enter the profession?","Twitter for iPhone",95,"x1084877602840604672","x138203134","AOC",FALSE,FALSE,33,1,,,,,,,,,,,,,,"x138203134","AOC","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1084879812982947842","#MAGA_Vet","ÜT: 33.920095,-84.502144","#MAGA and War Eagle! Proud member of the Armed Forces for over 21 years (USMC and Air Force), Libertarian, husband, father and dog owner.",,FALSE,275,650,1,1200,292,2009-05-21 00:17:54,FALSE,,,"en","https://pbs.twimg.com/profile_banners/41487586/1465391349","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/625793244526309376/uMsnzSBD_normal.jpg"
"x2949377098","x1056221975666810880",2018-10-27 16:31:57,"desertbloom7","My grandparents fled Germany and Poland 75 years ago, they fled with their wife and children, why here I see only men

https://t.co/vi8KC5204y","Twitter for iPad",140,,,,FALSE,TRUE,0,3837,,,,,,,,,,,,,,"x980793339573362688","Farberyanki","en",,,,,,,,,,,,,,,,"x1055096292119060480","My grandparents fled Germany and Poland 75 years ago, they fled with their wife and children, why here I see only men

https://t.co/vi8KC5204y",2018-10-24 13:58:53,"Twitter for Android",5261,3837,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1056221975666810880","Hippie Chica  #MAGA🇺🇸💥#Trump2020💥","New Mexico","#PATRIOT# #DrainTheSwamp *NewsJunky* Mil. brat&wife/💥Proud #Deplorable 🍀Happily married/ Detest clones/ Prefer my pets over people. Liberals are the enemy.",,FALSE,663,1053,4,5528,4005,2014-12-29 14:44:12,FALSE,,,"en","https://pbs.twimg.com/profile_banners/2949377098/1518444767","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/963054416143073281/FNyHgVA8_normal.jpg"
"x884558249042771969","x1029339985701416960",2018-08-14 12:12:31,"KeepUSGreat2018","@JesseEl56354066 @ericasaysyes @tarastrong @realDonaldTrump Take your three followers and gtfo russian bot","Twitter for iPhone",46,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,"x967221687245791233 x35472060 x25073877","ericasaysyes tarastrong realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1029339985701416960","MAGA","Flatbush, Brooklyn","KEEP AMERICA GREAT 2018 🇺🇸 FOLLOW FOR ALL TRUMP 2018 AND 2020 CAMPAIGN NEWS #MAGA #KeepAmericaGreat!",,FALSE,449,120,4,635,337,2017-07-10 23:41:35,FALSE,,,"en","https://pbs.twimg.com/profile_banners/884558249042771969/1520728838",,"http://pbs.twimg.com/profile_images/972633353869459456/X0IiKsC3_normal.jpg"
"x813557543129804801","x862530431501180928",2017-05-11 04:50:54,"mariagoropeza","JAJAJJAJAJAJAJAJ https://t.co/CZeXxNLQGe","Twitter for iPhone",16,,,,FALSE,FALSE,0,0,,,"twitter.com/pettygxddess/s…","https://t.co/CZeXxNLQGe","https://twitter.com/pettygxddess/status/862519082473705477",,,,,,,,,,,"es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/862530431501180928","maga","maracaibo, vzla","16, scorpio","https://t.co/vI7oI6ktk7",FALSE,221,0,9,4714,1061,2016-12-27 01:30:08,FALSE,"https://t.co/vI7oI6ktk7","http://paleskin-fauxfreckless.tumblr.com","en","https://pbs.twimg.com/profile_banners/813557543129804801/1492573301","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/855624275843330049/NmW1TaRl_normal.jpg"
"x2338432255",,,"EskovarMaga",,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA",,"Maga Eskovar","Chanhassen, MN","Technology in accounting and financial management - and  - Technology systems engineering",,TRUE,322,477,11,3225,11384,2014-02-11 14:00:19,FALSE,,,"en","https://pbs.twimg.com/profile_banners/2338432255/1495057733","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/740026508434124800/6MHy6tD2_normal.jpg"
"x395584129","x1059509378196389890",2018-11-05 18:14:55,"KravMagaLeeds","Getting set up for our final self defence class at @LeedsYogaHero https://t.co/jkWpD8X36d","Twitter for iPhone",65,,,,FALSE,FALSE,1,0,,,,,,"http://pbs.twimg.com/media/DrQiKIfWkAIVm_g.jpg","https://t.co/jkWpD8X36d","https://twitter.com/KravMagaLeeds/status/1059509378196389890/photo/1","photo","http://pbs.twimg.com/media/DrQiKIfWkAIVm_g.jpg","https://t.co/jkWpD8X36d","https://twitter.com/KravMagaLeeds/status/1059509378196389890/photo/1",,"x1310161680","LeedsYogaHero","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/6863fd050de21120.json","Leeds","Leeds, England","city","United Kingdom","GB","NA NA","NA NA","-1.706057 -1.424923 -1.424923 -1.706057 53.7363694 53.7363694 53.867543 53.867543","https://twitter.com/NA/status/1059509378196389890","Krav Maga Leeds","Leeds","Fancy learning realistic self defence or just want to try something new and fun? Beginners are always welcome and we train 3 days a week across the city.","https://t.co/4A5LgzcHmh",FALSE,408,308,2,409,22,2011-10-21 22:13:03,FALSE,"https://t.co/4A5LgzcHmh","http://www.kravmagaleeds.com","en","https://pbs.twimg.com/profile_banners/395584129/1440930417","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/637934525587300352/zStK5So8_normal.jpg"
"x132848250","x837302003009269760",2017-03-02 14:02:08,"MagaFeedCanada","@TheRebelTV #MAGA https://t.co/9lQmenI0kD","Twitter Web Client",5,"x837301526632726528","x3018960919","TheRebelTV",FALSE,FALSE,1,0,"MAGA",,,,,"http://pbs.twimg.com/media/C56xsqnU8AAOx-a.jpg","https://t.co/9lQmenI0kD","https://twitter.com/MagaFeedCanada/status/837302003009269760/photo/1","photo","http://pbs.twimg.com/media/C56xsqnU8AAOx-a.jpg","https://t.co/9lQmenI0kD","https://twitter.com/MagaFeedCanada/status/837302003009269760/photo/1",,"x3018960919","TheRebelTV","und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/837302003009269760","MagaFeed Canada 🍁","","MAKE CANADA GREAT AGAIN!

MagaFeed is built for the new generation of independent and conservative thinkers working to make America and the world great again.","https://t.co/Cvg4DMIubu",FALSE,383,652,7,1374,0,2010-04-14 10:10:15,FALSE,"https://t.co/Cvg4DMIubu","http://magafeed.com/category/canada/","en","https://pbs.twimg.com/profile_banners/132848250/1481497330","http://abs.twimg.com/images/themes/theme7/bg.gif","http://pbs.twimg.com/profile_images/808085505325826048/rvNLdSZw_normal.jpg"
"x2472870493","x1080111987403771904",2019-01-01 14:42:19,"SpartanKM","Happy New Year from all of us at SKM! Thank you for all the support. Looking forward to 2019!!","Twitter Web Client",94,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1080111987403771904","Spartan Krav Maga","Lansing, Saginaw & Midland, MI","A streamlined approach to Authentic Krav Maga and Self Defense. Real life self defense and combative program. #SpartanKravMaga #KravMaga","https://t.co/NJcDLcObjU",FALSE,496,292,10,824,215,2014-05-01 18:14:05,FALSE,"https://t.co/NJcDLcObjU","http://www.spartankm.com","en","https://pbs.twimg.com/profile_banners/2472870493/1516413825","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/461933338303819776/TUyUV2sK_normal.jpeg"
"x2464389752","x1068539439125803008",2018-11-30 16:17:09,"KravMagaTrainer","KRAV MAGA TRAINING • How to KO with a Headbutt: https://t.co/TEI1h8QDSE tramite @YouTube","Google",88,,,,FALSE,FALSE,1,0,,,"youtu.be/JO9hUKvoJsE?a","https://t.co/TEI1h8QDSE","http://youtu.be/JO9hUKvoJsE?a",,,,,,,,,"x10228272","YouTube","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1068539439125803008","Krav Maga Training","Brescia, Italy","","http://t.co/2hGLD9KZbX",FALSE,1185,3,7,183,0,2014-04-26 09:38:32,FALSE,"http://t.co/2hGLD9KZbX","http://www.kravmagatraining.it/","it","https://pbs.twimg.com/profile_banners/2464389752/1522507225","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/980092092851609600/6Xt_z1uS_normal.jpg"
"x975419679987519488","x1015719886775971840",2018-07-07 22:11:06,"ISurvivedMAGA","@GOP @realDonaldTrump And pro-white. #RacistGOP","Twitter for Android",25,"x1015717342565797893","x11134252","GOP",FALSE,FALSE,16,1,"RacistGOP",,,,,,,,,,,,,"x11134252 x25073877","GOP realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1015719886775971840","MAGA Survivor","United States","MAGA - 2016 to 2018 R.I.P.  Glad you died a short death. We have our flaws, but we were already great. 
 #BlueWave2018 #ISurvivedMAGA #Resist",,FALSE,497,486,0,671,929,2018-03-18 17:12:28,FALSE,,,"en","https://pbs.twimg.com/profile_banners/975419679987519488/1521497681",,"http://pbs.twimg.com/profile_images/975862386014998529/PzJg1B1X_normal.jpg"
"x1222842674","x1085346830282571779",2019-01-16 01:23:43,"KMRALEIGH","Level One rocking another great class tonight! Josh is having them work angles to see what combative work best where. Level Three is working on stacking with a transition to side mount, linking multiple moves all together!","Facebook",222,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1085346830282571779","Krav Maga Raleigh","Raleigh NC","Providing the best Krav Maga self-defense, fitness, and fun in Raleigh, Durham, Chapel Hill, or anywhere else!","http://t.co/7ZD7LocRoR",FALSE,206,130,16,3002,37,2013-02-26 19:58:39,FALSE,"http://t.co/7ZD7LocRoR","http://kravmagaraleigh.com","en","https://pbs.twimg.com/profile_banners/1222842674/1500424052","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/520307777525141504/mXiKRFJw_normal.jpeg"
"x2402038813","x939144103530565633",2017-12-08 14:46:17,"mp3maga_net","All roads lead to Tafawa Balewa Square, Onikan tomorrow for the most amazing car stunts and extreme driving skills LIVE in action. CARS | BIKES | PARTY #RevsAndRunway2017 #motionshow #superbikes #supercars #lagos #drifters #TGIF https://t.co/iE7TdsQu1Z VIA @MMA2Bicourtney","TweetDeck",139,,,,FALSE,TRUE,0,12,,,,,,,,,,,,,,"x216331785","trafficbutter","en",,,,,,,,,,,,,,,,"x939093846310506496","All roads lead to Tafawa Balewa Square, Onikan tomorrow for the most amazing car stunts and extreme driving skills LIVE in action. CARS | BIKES | PARTY #RevsAndRunway2017 #motionshow #superbikes #supercars #lagos #drifters #TGIF https://t.co/iE7TdsQu1Z VIA @MMA2Bicourtney",2017-12-08 11:26:35,"TweetDeck",6,12,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/939144103530565633","Mp3maga.net","Italy","#Music #Stories #videos #movies #news
break starts = 25th August back - 25th October 
support@mp3maga.net","https://t.co/w7QlfM4Kqu",FALSE,996,547,43,16537,4034,2014-03-21 19:24:43,FALSE,"https://t.co/w7QlfM4Kqu","http://www.mp3maga.net","en","https://pbs.twimg.com/profile_banners/2402038813/1501201218","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/890728590861623296/PnfLUYCk_normal.jpg"
"x133806537","x1006526906437693441",2018-06-12 13:21:29,"MagaSuarez","El rugido que los hace animales https://t.co/TNsPFlgNNn","Twitter Web Client",55,,,,FALSE,FALSE,0,0,,,"…futboleslodemenos.blogs.univision.com/el-rugido-que-…","https://t.co/TNsPFlgNNn","http://elfutboleslodemenos.blogs.univision.com/el-rugido-que-los-hace-animales-1826635000?utm_medium=sharefromsite&utm_source=El_Futbol_es_lo_de_menos_twitter",,,,,,,,,,,"es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1006526906437693441","Maga Suarez","","Computer engineer, .Happy and more than a thinker...    VENEZOLANA",,FALSE,222,261,1,1878,5,2010-04-16 17:40:15,FALSE,,,"en","https://pbs.twimg.com/profile_banners/133806537/1367205566","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/992451421944639488/p8wSCt11_normal.jpg"
"x752718709177741312","x1085584890333020160",2019-01-16 17:09:41,"MagaAnan","Monday’s are the worst I tell you https://t.co/32LoNraVEY","Twitter for iPhone",73,,,,FALSE,TRUE,0,198,,,,,,"http://pbs.twimg.com/media/DwWAG1JV4AASWWZ.jpg","https://t.co/32LoNraVEY","https://twitter.com/itsKhyamii/status/1082412150058934272/photo/1","photo","http://pbs.twimg.com/media/DwWAG1JV4AASWWZ.jpg","https://t.co/32LoNraVEY","https://twitter.com/itsKhyamii/status/1082412150058934272/photo/1",,"x1059652603229888513","itsKhyamii","en",,,,,,,,,,,,,,,,"x1082412150058934272","Monday’s are the worst I tell you https://t.co/32LoNraVEY",2019-01-07 23:02:21,"Twitter for iPhone",5263,198,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1085584890333020160","Magalakshmi","Singapore","INSPECTOR MAYA ON VETTAI 4.               Instagram: @maga_anan                              Snapchat: desi.unicorn",,FALSE,378,136,0,1391,1834,2016-07-12 04:18:20,FALSE,,,"en","https://pbs.twimg.com/profile_banners/752718709177741312/1538934045",,"http://pbs.twimg.com/profile_images/940421611265540097/ehf6GELk_normal.jpg"
"x62465583",,,"IamMinch",,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA",,"Michael C. Maga","Saudi Arabia","Secretary to the Vice Pres-Operations in a well developed Group of Companies!","https://t.co/GSQ7Zn7SUc",TRUE,137,1691,3,2206,257,2009-08-03 07:52:31,FALSE,"https://t.co/GSQ7Zn7SUc","https://twitter.com/IamMinch","en",,"http://abs.twimg.com/images/themes/theme8/bg.gif","http://pbs.twimg.com/profile_images/776834797796753409/xM0HFK9Q_normal.jpg"
