"","listing_id","id","date","reviewer_id","reviewer_name","comments","city"
"121",1090545,295964112,2018-07-24,135897814,"Connie","Not only a super convenient stay near Hynes (I mean like two super short residential blocks to get in front of the entrance of the building that connects all the way to Hynes, Sheraton, etc), but a very good experience of history (servants bell in wall, kitchen in basement, horse hair plaster walls), under the care of owner who showed much concern. She arranged for the cleaning of my room early so that I could check in before 9 am as soon as I arrived from an overnight flight. I was able to sleep before my conference started at 1 pm. You’d never get that at a hotel! It made all the difference for my alertness at the conference after a red eye from the west coast.","Boston"
"122",23414294,265018883,2018-05-15,155970211,"Daphne","A wonderful place not too far from Andrews Station on the Red line, Karolina is an amazing host and the room I booked was perfect for one person as well as incredibly clean! Highly recommend as a solo traveler~","Boston"
"123",23414242,344452599,2018-11-03,183414887,"Kalab","Clean accommodations and efficient service","Boston"
"124",23765495,330367386,2018-09-30,101373538,"Ashley","Great place to stay! Location was great and was really clean. We got awesome recommendations on places to eat. Stair were a bit rough but well worth it!","Boston"
"125",9575439,284539403,2018-07-01,61054225,"艳","Her house is really clean and comfortable. You can find everything you need not only in the bathroom but also in the kitchen. We really enjoyed staying there and if there’s next chance we will continue choosing to live there.","Boston"
"126",17559846,293571110,2018-07-20,64684162,"Wendy","Terrific apartment. Location great. 5 minutes from bus/train station. 10 minute walk to Boston Commons area. Felt very safe.  Apartment was clean, there were bottles of water left for us. There were toothbrushes with little tooth pastes if you forgot yours. Plenty of room. A/c worked great. Quiet area. Owner communicated quickly and very positive interactions.  Checkin easy with door key code.  Would DEFINITELY stay here again. Thanks!!!","Boston"
"127",20560553,334627725,2018-10-09,210348909,"John","Was a great location and a great host.","Boston"
"128",14950328,289110116,2018-07-11,161040596,"Mollie","Absolutely loved our stay! The place was beautiful and we definitely plan on coming back and staying longer! Loved the location and being able to face our on the water.","Boston"
"129",4510513,237312477,2018-02-22,75868430,"Chemi","Excellent apartment for a business trip or a couple that wants to experience the heart of Boston.","Boston"
"130",24729903,296398196,2018-07-25,34296420,"Lars","Very nice hosts, nice and clean apartment but location is not so good. Loud neighbors and drunk people nearby.","Boston"
"131",27757909,309146921,2018-08-17,111988092,"Shaelyn","The host canceled this reservation 15 days before arrival. This is an automated posting.","Boston"
"132",25281050,307570216,2018-08-14,187998997,"Snell Armand","Un accueil dans un esprit de famille vous est réservé.","Boston"
"133",19102964,311204570,2018-08-20,129937165,"Karel","Our stay at Selim's place was simply perfect. Your check-in is pretty easy, everything is so organized. The location was good, easily accessible by car (parking on the street). Everything was sparkling clean. It was pretty quiet and peaceful, so our sleep was good. Communication with Selim was good too. Will recommend to family and friends!","Boston"
"134",26227047,326607092,2018-09-22,51103303,"Marvin","The apartment is located in the middle of Beacon Hill. It's located in the middle of a beautiful characteristic neighborhood, in walking distance of bars, restaurants and whole foods. 
it's perfect to explore Boston, but also to relax at with Netflix and Roku.","Boston"
"135",23004674,278754366,2018-06-18,52771380,"Will","Anthony was very welcoming and quick to reply to any queries. The apartment was very clean and tidy and in such a great location to get in and out of the city. We were delayed on our flight out and Anthony was very flexible for check out times. Highly recommend the apartment and the host!! Thank you Anthony!","Boston"
"136",18077052,238359965,2018-02-25,40377509,"Vivian","Cozy and welcoming apartment, hosts respond quickly.","Boston"
"137",18719201,278686814,2018-06-18,192534620,"Jim","Very nice new apartment in a good location in Mission Hill","Boston"
"138",24729903,288660977,2018-07-10,32463160,"Jolene","Great place, Good host, just do your homework on the area.","Boston"
"139",19358947,239195083,2018-02-28,43744531,"Andrew","This place was awesome. Description was perfectly aligned to reality. The location is great with the Boston Common park and a great coffee shop down the street Call thinking cup. I will book again next time I’m in Boston. Thanks KJ!!","Boston"
"140",177129,321012920,2018-09-09,1687621,"David","Susan has an amazing sense of hospitality. She uses to work in the hospitality sector and you can really see it. You will feel at home with her house.","Boston"
"141",18777049,327816257,2018-09-24,40211450,"Alfons","Great value, the place was clean and tidy as well as stylish! I would definitely repeat :)","Boston"
"142",13993185,272510732,2018-06-03,39646584,"Iman","Ashley was very responsive. Smooth check in. Place is lovely perfect for two or three ppl. Excellent location.","Boston"
"143",15521407,249649578,2018-04-02,17411049,"Peter","Schönes Zimmer in einem wunderbaren Haus! Robin hat uns sehr gastfreundlich empfangen. Parken war sowohl am Grund sowohl auch auf der Straße möglich und kostenlos. Ruhig gelegen. Queensized Bett.","Boston"
"144",21382177,289967338,2018-07-13,166593917,"Mark","Great location close to T and walking to Commons, North End, Theater Disrict, TD Garden etc. Paige and team communicated well and unit was clean and as advertised.","Boston"
"145",15018607,294884253,2018-07-22,10153989,"Maya","very convenient location near the airport and near the mtr. Cloe is  very responsive, check-in is easy and the flat is comfortable.","Boston"
"146",20228320,243107499,2018-03-14,118587491,"Katelyn","This apartment was very cozy and perfect for a long weekend getaway. Right off a main road in North End, it is within walking distance to various places without being too loud. It was close to many shops for various amenities when traveling from out of town and is within walking distance to so many great restaurants. Jason was a great host and was always available via text or call. He also left a list of suggestions for places to eat/ visit which was very helpful. Thanks for a great stay!","Boston"
"147",22327141,260103896,2018-05-03,5386154,"Mónica","Lugar hermoso y muy aseado!!","Boston"
"148",17365333,329344818,2018-09-28,99219745,"Diane","Madeleine and Pedro welcome guests into their home as if they already know you. They leave goodies at your door in the morning making guests feel special. The location makes it easy to see all of the sights in downtown Boston, but we suggest going with their ideas and get to know East Boston too. We highly recommend a stay.","Boston"
